Time,Count,Cpu Load-%,Temp-C,Cpu Freq-GHz,Cpu Mem-%,Cpu Disk-%,IR Lamp,Hrs to Sunrise,Hrs to Sunset,
05/06/2020 18:18:46,65,33.7,66.22,1.5,46.0,39.8,Off,10.47,3.21,
05/06/2020 18:18:58,66,36.1,67.19,1.5,45.8,39.8,Off,10.47,3.21,
05/06/2020 18:19:09,67,36.1,66.22,1.5,45.7,39.8,Off,10.47,3.21,
05/06/2020 18:19:20,68,36.3,67.68,1.5,46.3,39.8,Off,10.46,3.2,
05/06/2020 18:19:31,69,34.7,67.68,1.5,46.0,39.8,Off,10.46,3.2,
05/06/2020 18:19:42,70,43.0,66.22,1.5,45.8,39.8,Off,10.46,3.2,
05/06/2020 18:19:53,71,35.2,66.22,1.5,45.8,39.8,Off,10.45,3.19,
05/06/2020 18:20:04,72,36.4,67.68,1.5,46.3,39.8,Off,10.45,3.19,
05/06/2020 18:20:16,73,33.0,66.7,1.5,46.0,39.8,Off,10.45,3.19,
05/06/2020 18:20:27,74,35.6,67.68,1.5,45.9,39.8,Off,10.44,3.18,
05/06/2020 18:20:38,75,37.8,67.19,1.5,45.9,39.8,Off,10.44,3.18,
05/06/2020 18:20:49,76,35.9,67.19,1.5,45.9,39.8,Off,10.44,3.18,
05/06/2020 18:21:00,77,51.9,69.14,1.5,46.7,39.9,Off,10.44,3.18,
05/06/2020 18:21:11,78,51.8,66.7,1.5,46.1,39.9,Off,10.43,3.17,
05/06/2020 18:21:22,79,36.1,66.7,1.5,46.1,39.9,Off,10.43,3.17,
05/06/2020 18:21:33,80,37.4,66.22,1.5,42.2,39.8,Off,10.43,3.17,
05/06/2020 18:21:44,81,37.4,68.17,1.5,42.3,39.8,Off,10.42,3.16,
05/06/2020 18:21:55,82,38.7,67.19,1.5,42.2,39.8,Off,10.42,3.16,
05/06/2020 18:22:07,83,14.6,65.73,1.0,41.8,39.8,Off,10.42,3.16,
